elapsed_s,replica_id,host,reachable,roster_size,stable_prefix,delivered_ops,retained_ops,pending_ops,known_replicas,peer_count,ops_applied,state_md5
82,33b44baa950d,33b44baa950d,1,4,300,304,4,0,4,3,76,f52aecf2844bac808dbd0be1de5fec29
82,f5d6495eab40,f5d6495eab40,1,4,300,304,4,0,4,3,76,f52aecf2844bac808dbd0be1de5fec29
84,3e42fdfd9872,3e42fdfd9872,1,4,304,308,4,0,4,3,77,16e207169896d53753e84d496b889dbe
84,c511bb7c0632,c511bb7c0632,1,4,304,308,4,0,4,3,77,16e207169896d53753e84d496b889dbe
84,33b44baa950d,33b44baa950d,1,4,304,308,4,0,4,3,77,16e207169896d53753e84d496b889dbe
84,f5d6495eab40,f5d6495eab40,1,4,304,308,4,0,4,3,77,16e207169896d53753e84d496b889dbe
85,3e42fdfd9872,3e42fdfd9872,1,4,308,312,4,0,4,3,78,40c80cadc2abffa673135e0d8554425b
85,c511bb7c0632,c511bb7c0632,1,4,308,312,4,0,4,3,78,40c80cadc2abffa673135e0d8554425b
85,33b44baa950d,33b44baa950d,1,4,308,312,4,0,4,3,78,40c80cadc2abffa673135e0d8554425b
85,f5d6495eab40,f5d6495eab40,1,4,308,312,4,0,4,3,78,2a95f83be8f283997d22211291432079
86,3e42fdfd9872,3e42fdfd9872,1,4,312,317,5,0,4,3,80,cbc1ccc8474e22c5ad7e14f092b7dc63
86,c511bb7c0632,c511bb7c0632,1,4,316,320,4,0,4,3,80,e5bb9c33b1ad551334803f1419dd1cd1
86,33b44baa950d,33b44baa950d,1,4,316,320,4,0,4,3,80,e5bb9c33b1ad551334803f1419dd1cd1
86,f5d6495eab40,f5d6495eab40,1,4,316,320,4,0,4,3,80,e5bb9c33b1ad551334803f1419dd1cd1
87,3e42fdfd9872,3e42fdfd9872,1,4,320,324,4,0,4,3,81,f7b4f5cbf782b13c7af9e09598f37dff
87,c511bb7c0632,c511bb7c0632,1,4,320,324,4,0,4,3,81,f7b4f5cbf782b13c7af9e09598f37dff
87,33b44baa950d,33b44baa950d,1,4,320,324,4,0,4,3,81,f7b4f5cbf782b13c7af9e09598f37dff
87,f5d6495eab40,f5d6495eab40,1,4,320,324,4,0,4,3,81,f7b4f5cbf782b13c7af9e09598f37dff
88,3e42fdfd9872,3e42fdfd9872,1,4,324,328,4,0,4,3,82,98d19b39bd527609ca52f2a1f72cd97b
88,c511bb7c0632,c511bb7c0632,1,4,324,328,4,0,4,3,82,98d19b39bd527609ca52f2a1f72cd97b
88,33b44baa950d,33b44baa950d,1,4,324,328,4,0,4,3,82,98d19b39bd527609ca52f2a1f72cd97b
88,f5d6495eab40,f5d6495eab40,1,4,324,328,4,0,4,3,82,98d19b39bd527609ca52f2a1f72cd97b
90,3e42fdfd9872,3e42fdfd9872,1,4,328,332,4,0,4,3,83,64e90d4c3d49619d4054e63ddcbcbeaf
90,c511bb7c0632,c511bb7c0632,1,4,328,332,4,0,4,3,83,64e90d4c3d49619d4054e63ddcbcbeaf
90,33b44baa950d,33b44baa950d,1,4,328,332,4,0,4,3,83,64e90d4c3d49619d4054e63ddcbcbeaf
90,f5d6495eab40,f5d6495eab40,1,4,328,332,4,0,4,3,83,64e90d4c3d49619d4054e63ddcbcbeaf
91,3e42fdfd9872,3e42fdfd9872,1,4,332,336,4,0,4,3,84,769d52f89c0703f23986e24b68520105
91,c511bb7c0632,c511bb7c0632,1,4,332,336,4,0,4,3,84,769d52f89c0703f23986e24b68520105
91,33b44baa950d,33b44baa950d,1,4,332,336,4,0,4,3,84,769d52f89c0703f23986e24b68520105
91,f5d6495eab40,f5d6495eab40,1,4,332,336,4,0,4,3,84,769d52f89c0703f23986e24b68520105
92,3e42fdfd9872,3e42fdfd9872,1,4,336,340,4,0,4,3,85,bde0afe0c1f43057d47a649fb22c1ac8
92,c511bb7c0632,c511bb7c0632,1,4,336,340,4,0,4,3,85,bde0afe0c1f43057d47a649fb22c1ac8
92,33b44baa950d,33b44baa950d,1,4,336,340,4,0,4,3,85,bde0afe0c1f43057d47a649fb22c1ac8
92,f5d6495eab40,f5d6495eab40,1,4,336,340,4,0,4,3,85,bde0afe0c1f43057d47a649fb22c1ac8
93,3e42fdfd9872,3e42fdfd9872,1,4,340,344,4,0,4,3,86,a3a74049da5d4089783d00afad8619ff
93,c511bb7c0632,c511bb7c0632,1,4,340,344,4,0,4,3,86,a3a74049da5d4089783d00afad8619ff
93,33b44baa950d,33b44baa950d,1,4,340,344,4,0,4,3,86,a3a74049da5d4089783d00afad8619ff
93,f5d6495eab40,f5d6495eab40,1,4,340,344,4,0,4,3,86,a3a74049da5d4089783d00afad8619ff
95,3e42fdfd9872,3e42fdfd9872,1,4,344,348,4,0,4,3,87,f910549f98dbaffa7f075be223c2012a
95,c511bb7c0632,c511bb7c0632,1,4,344,350,6,0,4,3,88,b18d91650d06b0b194959576b0f397fe
95,33b44baa950d,33b44baa950d,1,4,348,352,4,0,4,3,88,366a02cea426ace5a8edfc57849f7a4a
95,f5d6495eab40,f5d6495eab40,1,4,348,352,4,0,4,3,88,366a02cea426ace5a8edfc57849f7a4a
96,3e42fdfd9872,3e42fdfd9872,1,4,352,356,4,0,4,3,89,2f023b096cb396353f5675e382f7c06e
96,c511bb7c0632,c511bb7c0632,1,4,352,356,4,0,4,3,89,2f023b096cb396353f5675e382f7c06e
96,33b44baa950d,33b44baa950d,1,4,352,356,4,0,4,3,89,2f023b096cb396353f5675e382f7c06e
96,f5d6495eab40,f5d6495eab40,1,4,352,356,4,0,4,3,89,2f023b096cb396353f5675e382f7c06e
97,3e42fdfd9872,3e42fdfd9872,1,4,356,360,4,0,4,3,90,1ea3fc02e4f4481bfc77358672caacf0
97,c511bb7c0632,c511bb7c0632,1,4,356,360,4,0,4,3,90,1ea3fc02e4f4481bfc77358672caacf0
97,33b44baa950d,33b44baa950d,1,4,356,360,4,0,4,3,90,1ea3fc02e4f4481bfc77358672caacf0
97,f5d6495eab40,f5d6495eab40,1,4,356,360,4,0,4,3,90,1ea3fc02e4f4481bfc77358672caacf0
98,3e42fdfd9872,3e42fdfd9872,1,4,360,364,4,0,4,3,91,46ee18dfb52f6f067f8ab54047fa236d
98,c511bb7c0632,c511bb7c0632,1,4,360,364,4,0,4,3,91,46ee18dfb52f6f067f8ab54047fa236d
98,33b44baa950d,33b44baa950d,1,4,360,364,4,0,4,3,91,46ee18dfb52f6f067f8ab54047fa236d
98,f5d6495eab40,f5d6495eab40,1,4,360,364,4,0,4,3,91,46ee18dfb52f6f067f8ab54047fa236d
100,3e42fdfd9872,3e42fdfd9872,1,4,364,368,4,0,4,3,92,81fec08085ddb9bca57df3d9e03b711b
100,c511bb7c0632,c511bb7c0632,1,4,364,368,4,0,4,3,92,81fec08085ddb9bca57df3d9e03b711b
100,33b44baa950d,33b44baa950d,1,4,364,368,4,0,4,3,92,81fec08085ddb9bca57df3d9e03b711b
100,f5d6495eab40,f5d6495eab40,1,4,364,368,4,0,4,3,92,81fec08085ddb9bca57df3d9e03b711b
101,3e42fdfd9872,3e42fdfd9872,1,4,368,372,4,0,4,3,93,b9f8ed291fcb893c05a00ed965ac85a2
101,c511bb7c0632,c511bb7c0632,1,4,368,372,4,0,4,3,93,b9f8ed291fcb893c05a00ed965ac85a2
101,33b44baa950d,33b44baa950d,1,4,368,372,4,0,4,3,93,b9f8ed291fcb893c05a00ed965ac85a2
101,f5d6495eab40,f5d6495eab40,1,4,368,372,4,0,4,3,93,b9f8ed291fcb893c05a00ed965ac85a2
102,3e42fdfd9872,3e42fdfd9872,1,4,372,376,4,0,4,3,94,0944b67756a026036c4194a584faad01
102,c511bb7c0632,c511bb7c0632,1,4,372,376,4,0,4,3,94,92a4a2b3598591f27d0e9552003ae7ad
102,33b44baa950d,33b44baa950d,1,4,376,380,4,0,4,3,95,028783b99b8fac6ce94609d4551c4304
102,f5d6495eab40,f5d6495eab40,1,4,376,380,4,0,4,3,95,028783b99b8fac6ce94609d4551c4304
103,3e42fdfd9872,3e42fdfd9872,1,4,380,384,4,0,4,3,96,e14f0f3adbe1a355c4a603e572ca9acf
103,c511bb7c0632,c511bb7c0632,1,4,380,384,4,0,4,3,96,e14f0f3adbe1a355c4a603e572ca9acf
103,33b44baa950d,33b44baa950d,1,4,380,384,4,0,4,3,96,e14f0f3adbe1a355c4a603e572ca9acf
103,f5d6495eab40,f5d6495eab40,1,4,380,384,4,0,4,3,96,e14f0f3adbe1a355c4a603e572ca9acf
105,3e42fdfd9872,3e42fdfd9872,1,4,384,388,4,0,4,3,97,a6ba55786dab7d3c52513f9a9228ce1c
105,c511bb7c0632,c511bb7c0632,1,4,384,388,4,0,4,3,97,a6ba55786dab7d3c52513f9a9228ce1c
105,33b44baa950d,33b44baa950d,1,4,384,388,4,0,4,3,97,a6ba55786dab7d3c52513f9a9228ce1c
105,f5d6495eab40,f5d6495eab40,1,4,384,388,4,0,4,3,97,a6ba55786dab7d3c52513f9a9228ce1c
106,3e42fdfd9872,3e42fdfd9872,1,4,388,392,4,0,4,3,98,b135c68e77fab2fcfb8000e36867afb9
106,c511bb7c0632,c511bb7c0632,1,4,388,392,4,0,4,3,98,b135c68e77fab2fcfb8000e36867afb9
106,33b44baa950d,33b44baa950d,1,4,388,392,4,0,4,3,98,b135c68e77fab2fcfb8000e36867afb9
106,f5d6495eab40,f5d6495eab40,1,4,388,392,4,0,4,3,98,b135c68e77fab2fcfb8000e36867afb9
107,3e42fdfd9872,3e42fdfd9872,1,4,392,396,4,0,4,3,99,f7ba6c0359aec3112d58980f5e53b826
107,c511bb7c0632,c511bb7c0632,1,4,392,396,4,0,4,3,99,f7ba6c0359aec3112d58980f5e53b826
107,33b44baa950d,33b44baa950d,1,4,392,396,4,0,4,3,99,f7ba6c0359aec3112d58980f5e53b826
107,f5d6495eab40,f5d6495eab40,1,4,392,396,4,0,4,3,99,f7ba6c0359aec3112d58980f5e53b826
108,3e42fdfd9872,3e42fdfd9872,1,4,396,400,4,0,4,3,100,01e846886abed97f13ece21774699717
108,c511bb7c0632,c511bb7c0632,1,4,396,400,4,0,4,3,100,01e846886abed97f13ece21774699717
108,33b44baa950d,33b44baa950d,1,4,396,400,4,0,4,3,100,01e846886abed97f13ece21774699717
108,f5d6495eab40,f5d6495eab40,1,4,396,400,4,0,4,3,100,01e846886abed97f13ece21774699717
109,3e42fdfd9872,3e42fdfd9872,1,4,400,404,4,0,4,3,101,6fda1c666dd351641610accf326f7040
109,c511bb7c0632,c511bb7c0632,1,4,400,404,4,0,4,3,101,6fda1c666dd351641610accf326f7040
109,33b44baa950d,33b44baa950d,1,4,400,404,4,0,4,3,101,6fda1c666dd351641610accf326f7040
109,f5d6495eab40,f5d6495eab40,1,4,400,404,4,0,4,3,101,6fda1c666dd351641610accf326f7040
111,3e42fdfd9872,3e42fdfd9872,1,4,404,408,4,0,4,3,102,d9dd682aa098db83c65a97c7b7326134
111,c511bb7c0632,c511bb7c0632,1,4,404,409,5,0,4,3,103,28b46464486d53d74f42687345d30401
111,33b44baa950d,33b44baa950d,1,4,408,412,4,0,4,3,103,67110b26ef683d029a338fc160b77330
111,f5d6495eab40,f5d6495eab40,1,4,408,412,4,0,4,3,103,67110b26ef683d029a338fc160b77330
112,3e42fdfd9872,3e42fdfd9872,1,4,408,414,6,0,4,3,104,c982e28c77029dd89e7970466ff09615
112,c511bb7c0632,c511bb7c0632,1,4,413,416,3,0,4,3,104,ab6f3b4bb00c1c9f3836aeaecb6bb406
112,33b44baa950d,33b44baa950d,1,4,412,416,4,0,4,3,104,ab6f3b4bb00c1c9f3836aeaecb6bb406
112,f5d6495eab40,f5d6495eab40,1,4,412,416,4,0,4,3,104,ab6f3b4bb00c1c9f3836aeaecb6bb406
113,3e42fdfd9872,3e42fdfd9872,1,4,416,420,4,0,4,3,105,e765acf50329bc5d04b7f9576d840c1c
113,c511bb7c0632,c511bb7c0632,1,4,416,420,4,0,4,3,105,e765acf50329bc5d04b7f9576d840c1c
113,33b44baa950d,33b44baa950d,1,4,416,420,4,0,4,3,105,e765acf50329bc5d04b7f9576d840c1c
113,f5d6495eab40,f5d6495eab40,1,4,416,420,4,0,4,3,105,e765acf50329bc5d04b7f9576d840c1c
114,3e42fdfd9872,3e42fdfd9872,1,4,420,424,4,0,4,3,106,ac33476278d7d41b6b18e72839eb9b3e
114,c511bb7c0632,c511bb7c0632,1,4,420,424,4,0,4,3,106,ac33476278d7d41b6b18e72839eb9b3e
114,33b44baa950d,33b44baa950d,1,4,420,424,4,0,4,3,106,ac33476278d7d41b6b18e72839eb9b3e
114,f5d6495eab40,f5d6495eab40,1,4,420,424,4,0,4,3,106,ac33476278d7d41b6b18e72839eb9b3e
115,3e42fdfd9872,3e42fdfd9872,1,4,424,428,4,0,4,3,107,d6ca10bf36765cd06370fbabd2fe351e
115,c511bb7c0632,c511bb7c0632,1,4,424,428,4,0,4,3,107,d6ca10bf36765cd06370fbabd2fe351e
115,33b44baa950d,33b44baa950d,1,4,424,428,4,0,4,3,107,d6ca10bf36765cd06370fbabd2fe351e
115,f5d6495eab40,f5d6495eab40,1,4,424,428,4,0,4,3,107,d6ca10bf36765cd06370fbabd2fe351e
117,3e42fdfd9872,3e42fdfd9872,1,4,428,432,4,0,4,3,108,98dd9522d1ad476e155a228a8588a1d6
117,c511bb7c0632,c511bb7c0632,1,4,428,432,4,0,4,3,108,98dd9522d1ad476e155a228a8588a1d6
117,33b44baa950d,33b44baa950d,1,4,428,432,4,0,4,3,108,98dd9522d1ad476e155a228a8588a1d6
117,f5d6495eab40,f5d6495eab40,1,4,428,432,4,0,4,3,108,98dd9522d1ad476e155a228a8588a1d6
118,3e42fdfd9872,3e42fdfd9872,1,4,432,436,4,0,4,3,109,edde053859b1055150b5918dea195778
118,c511bb7c0632,c511bb7c0632,1,4,432,436,4,0,4,3,109,edde053859b1055150b5918dea195778
118,33b44baa950d,33b44baa950d,1,4,432,436,4,0,4,3,109,edde053859b1055150b5918dea195778
118,f5d6495eab40,f5d6495eab40,1,4,432,436,4,0,4,3,109,edde053859b1055150b5918dea195778
119,3e42fdfd9872,3e42fdfd9872,1,4,436,440,4,0,4,3,110,9a6d84868700e585b6943b5d1109faf1
119,c511bb7c0632,c511bb7c0632,1,4,436,440,4,0,4,3,110,9a6d84868700e585b6943b5d1109faf1
119,33b44baa950d,33b44baa950d,1,4,436,440,4,0,4,3,110,9a6d84868700e585b6943b5d1109faf1
119,f5d6495eab40,f5d6495eab40,1,4,436,440,4,0,4,3,110,9a6d84868700e585b6943b5d1109faf1
120,3e42fdfd9872,3e42fdfd9872,1,4,440,444,4,0,4,3,111,e1800fee995c42492c1d8e223fd7a0e4
120,c511bb7c0632,c511bb7c0632,1,4,440,444,4,0,4,3,111,e1800fee995c42492c1d8e223fd7a0e4
120,33b44baa950d,33b44baa950d,1,4,440,444,4,0,4,3,111,e1800fee995c42492c1d8e223fd7a0e4
120,f5d6495eab40,f5d6495eab40,1,4,440,445,5,0,4,3,111,0ede20bfee788122f7f39ba92ccae909
121,3e42fdfd9872,3e42fdfd9872,1,4,444,449,5,0,4,3,113,ef58813fedc0a181c244fac15c8fd2f5
121,c511bb7c0632,c511bb7c0632,1,4,449,452,3,0,4,3,113,e4473988c081b862bd67af0bcdaa3e6c
121,33b44baa950d,33b44baa950d,1,4,448,452,4,0,4,3,113,e4473988c081b862bd67af0bcdaa3e6c
121,f5d6495eab40,f5d6495eab40,1,4,448,452,4,0,4,3,113,e4473988c081b862bd67af0bcdaa3e6c
123,3e42fdfd9872,3e42fdfd9872,1,4,452,456,4,0,4,3,114,c2ba6a0eba878e325918d642aff0fa9b
123,c511bb7c0632,c511bb7c0632,1,4,452,456,4,0,4,3,114,c2ba6a0eba878e325918d642aff0fa9b
123,33b44baa950d,33b44baa950d,1,4,452,456,4,0,4,3,114,c2ba6a0eba878e325918d642aff0fa9b
123,f5d6495eab40,f5d6495eab40,1,4,452,456,4,0,4,3,114,c2ba6a0eba878e325918d642aff0fa9b
124,3e42fdfd9872,3e42fdfd9872,1,4,456,460,4,0,4,3,115,8acc4ea1738358ee1fcfff3144c68ed9
124,c511bb7c0632,c511bb7c0632,1,4,456,460,4,0,4,3,115,8acc4ea1738358ee1fcfff3144c68ed9
124,33b44baa950d,33b44baa950d,1,4,456,460,4,0,4,3,115,8acc4ea1738358ee1fcfff3144c68ed9
124,f5d6495eab40,f5d6495eab40,1,4,456,460,4,0,4,3,115,8acc4ea1738358ee1fcfff3144c68ed9
125,3e42fdfd9872,3e42fdfd9872,1,4,460,464,4,0,4,3,116,5fb7423d11f24f317d9e7d7c15174571
125,c511bb7c0632,c511bb7c0632,1,4,461,464,3,0,4,3,116,5fb7423d11f24f317d9e7d7c15174571
125,33b44baa950d,33b44baa950d,1,4,460,464,4,0,4,3,116,5fb7423d11f24f317d9e7d7c15174571
125,f5d6495eab40,f5d6495eab40,1,4,460,464,4,0,4,3,116,5fb7423d11f24f317d9e7d7c15174571
126,3e42fdfd9872,3e42fdfd9872,1,4,464,468,4,0,4,3,117,4418d844743bb970fd4b3dba5820d8ce
126,c511bb7c0632,c511bb7c0632,1,4,464,468,4,0,4,3,117,4418d844743bb970fd4b3dba5820d8ce
126,33b44baa950d,33b44baa950d,1,4,464,468,4,0,4,3,117,4418d844743bb970fd4b3dba5820d8ce
126,f5d6495eab40,f5d6495eab40,1,4,464,468,4,0,4,3,117,4418d844743bb970fd4b3dba5820d8ce
128,3e42fdfd9872,3e42fdfd9872,1,4,468,472,4,0,4,3,118,e1a6f163620c2cd603ff0e07b4cdb9af
128,c511bb7c0632,c511bb7c0632,1,4,469,472,3,0,4,3,118,e1a6f163620c2cd603ff0e07b4cdb9af
128,33b44baa950d,33b44baa950d,1,4,468,472,4,0,4,3,118,e1a6f163620c2cd603ff0e07b4cdb9af
128,f5d6495eab40,f5d6495eab40,1,4,468,472,4,0,4,3,118,e1a6f163620c2cd603ff0e07b4cdb9af
129,3e42fdfd9872,3e42fdfd9872,1,4,472,476,4,0,4,3,119,ce15f19b3622df12a7168cf548693447
129,c511bb7c0632,c511bb7c0632,1,4,472,476,4,0,4,3,119,ce15f19b3622df12a7168cf548693447
129,33b44baa950d,33b44baa950d,1,4,472,476,4,0,4,3,119,ce15f19b3622df12a7168cf548693447
129,f5d6495eab40,f5d6495eab40,1,4,472,476,4,0,4,3,119,ce15f19b3622df12a7168cf548693447
130,3e42fdfd9872,3e42fdfd9872,1,4,476,480,4,0,4,3,120,57c82334c6d04ea295cb3f3e54335a0a
130,c511bb7c0632,c511bb7c0632,1,4,477,480,3,0,4,3,120,57c82334c6d04ea295cb3f3e54335a0a
130,33b44baa950d,33b44baa950d,1,4,476,480,4,0,4,3,120,57c82334c6d04ea295cb3f3e54335a0a
130,f5d6495eab40,f5d6495eab40,1,4,476,480,4,0,4,3,120,57c82334c6d04ea295cb3f3e54335a0a
131,3e42fdfd9872,3e42fdfd9872,1,4,480,484,4,0,4,3,121,4fac9b7d41f7995151d4756dd8db67d4
131,c511bb7c0632,c511bb7c0632,1,4,480,484,4,0,4,3,121,4fac9b7d41f7995151d4756dd8db67d4
131,33b44baa950d,33b44baa950d,1,4,480,484,4,0,4,3,121,4fac9b7d41f7995151d4756dd8db67d4
131,f5d6495eab40,f5d6495eab40,1,4,480,485,5,0,4,3,121,8e9b9b85299832732c64cae84a6f53cb
133,3e42fdfd9872,3e42fdfd9872,1,4,484,489,5,0,4,3,123,63018cc0d7aaebe1dd757f5b0efe36d9
133,c511bb7c0632,c511bb7c0632,1,4,488,492,4,0,4,3,123,f55646f53911667335f569bad6844f1e
133,33b44baa950d,33b44baa950d,1,4,488,492,4,0,4,3,123,f55646f53911667335f569bad6844f1e
133,f5d6495eab40,f5d6495eab40,1,4,488,492,4,0,4,3,123,f55646f53911667335f569bad6844f1e
134,3e42fdfd9872,3e42fdfd9872,1,4,492,496,4,0,4,3,124,60c0fa6dbbaa7afc440f9bc39cdb0bd8
134,c511bb7c0632,c511bb7c0632,1,4,492,496,4,0,4,3,124,60c0fa6dbbaa7afc440f9bc39cdb0bd8
134,33b44baa950d,33b44baa950d,1,4,492,496,4,0,4,3,124,60c0fa6dbbaa7afc440f9bc39cdb0bd8
134,f5d6495eab40,f5d6495eab40,1,4,492,496,4,0,4,3,124,60c0fa6dbbaa7afc440f9bc39cdb0bd8
135,3e42fdfd9872,3e42fdfd9872,1,4,496,500,4,0,4,3,125,c03f4ff241a8972a9c8bdea68ef215e6
135,c511bb7c0632,c511bb7c0632,1,4,496,500,4,0,4,3,125,c03f4ff241a8972a9c8bdea68ef215e6
135,33b44baa950d,33b44baa950d,1,4,496,500,4,0,4,3,125,c03f4ff241a8972a9c8bdea68ef215e6
135,f5d6495eab40,f5d6495eab40,1,4,496,500,4,0,4,3,125,c03f4ff241a8972a9c8bdea68ef215e6
136,3e42fdfd9872,3e42fdfd9872,1,4,500,504,4,0,4,3,126,c6d831516304363a55e3091207fe4aa7
136,c511bb7c0632,c511bb7c0632,1,4,500,504,4,0,4,3,126,c6d831516304363a55e3091207fe4aa7
136,33b44baa950d,33b44baa950d,1,4,500,504,4,0,4,3,126,c6d831516304363a55e3091207fe4aa7
136,f5d6495eab40,f5d6495eab40,1,4,500,504,4,0,4,3,126,c6d831516304363a55e3091207fe4aa7
138,3e42fdfd9872,3e42fdfd9872,1,4,504,508,4,0,4,3,127,199c0079ceadb5255f3a95337cfa782b
138,c511bb7c0632,c511bb7c0632,1,4,504,508,4,0,4,3,127,199c0079ceadb5255f3a95337cfa782b
138,33b44baa950d,33b44baa950d,1,4,504,508,4,0,4,3,127,199c0079ceadb5255f3a95337cfa782b
138,f5d6495eab40,f5d6495eab40,1,4,504,508,4,0,4,3,127,199c0079ceadb5255f3a95337cfa782b
139,3e42fdfd9872,3e42fdfd9872,1,4,508,512,4,0,4,3,128,c9cb99c463716f32cffde8d3d54694bf
139,c511bb7c0632,c511bb7c0632,1,4,508,512,4,0,4,3,128,c9cb99c463716f32cffde8d3d54694bf
139,33b44baa950d,33b44baa950d,1,4,508,512,4,0,4,3,128,c9cb99c463716f32cffde8d3d54694bf
139,f5d6495eab40,f5d6495eab40,1,4,508,512,4,0,4,3,128,eaff4d2fb445e199ac0154d9fe40a3c4
140,3e42fdfd9872,3e42fdfd9872,1,4,512,517,5,0,4,3,130,1109fbc982daa695c03f248448ff0f9d
140,c511bb7c0632,c511bb7c0632,1,4,516,520,4,0,4,3,130,5c8630677811d1fd4002b78c89114b50
140,33b44baa950d,33b44baa950d,1,4,516,520,4,0,4,3,130,5c8630677811d1fd4002b78c89114b50
140,f5d6495eab40,f5d6495eab40,1,4,516,520,4,0,4,3,130,5c8630677811d1fd4002b78c89114b50
141,3e42fdfd9872,3e42fdfd9872,1,4,520,524,4,0,4,3,131,7a44d29eac333cf0669b7e6da91a268f
141,c511bb7c0632,c511bb7c0632,1,4,520,524,4,0,4,3,131,7a44d29eac333cf0669b7e6da91a268f
141,33b44baa950d,33b44baa950d,1,4,520,524,4,0,4,3,131,7a44d29eac333cf0669b7e6da91a268f
141,f5d6495eab40,f5d6495eab40,1,4,520,524,4,0,4,3,131,7a44d29eac333cf0669b7e6da91a268f
142,3e42fdfd9872,3e42fdfd9872,1,4,524,528,4,0,4,3,132,d75ca2bc349ebcdf460042ac240ab6a1
142,c511bb7c0632,c511bb7c0632,1,4,524,528,4,0,4,3,132,d75ca2bc349ebcdf460042ac240ab6a1
142,33b44baa950d,33b44baa950d,1,4,524,528,4,0,4,3,132,d75ca2bc349ebcdf460042ac240ab6a1
142,f5d6495eab40,f5d6495eab40,1,4,524,528,4,0,4,3,132,d75ca2bc349ebcdf460042ac240ab6a1
144,3e42fdfd9872,3e42fdfd9872,1,4,528,532,4,0,4,3,133,1c38b7ed0ee797e74f6e2b168374641e
144,c511bb7c0632,c511bb7c0632,1,4,528,532,4,0,4,3,133,1c38b7ed0ee797e74f6e2b168374641e
144,33b44baa950d,33b44baa950d,1,4,528,532,4,0,4,3,133,1c38b7ed0ee797e74f6e2b168374641e
144,f5d6495eab40,f5d6495eab40,1,4,528,532,4,0,4,3,133,1c38b7ed0ee797e74f6e2b168374641e
145,3e42fdfd9872,3e42fdfd9872,1,4,532,536,4,0,4,3,134,474d3bad22c6f817a55b1a8fa1e070e1
145,c511bb7c0632,c511bb7c0632,1,4,532,536,4,0,4,3,134,474d3bad22c6f817a55b1a8fa1e070e1
145,33b44baa950d,33b44baa950d,1,4,532,536,4,0,4,3,134,474d3bad22c6f817a55b1a8fa1e070e1
145,f5d6495eab40,f5d6495eab40,1,4,532,536,4,0,4,3,134,474d3bad22c6f817a55b1a8fa1e070e1
146,3e42fdfd9872,3e42fdfd9872,1,4,536,540,4,0,4,3,135,0331248be7b35b8c6e3ebff678e93a0b
146,c511bb7c0632,c511bb7c0632,1,4,536,540,4,0,4,3,135,0331248be7b35b8c6e3ebff678e93a0b
146,33b44baa950d,33b44baa950d,1,4,536,540,4,0,4,3,135,0331248be7b35b8c6e3ebff678e93a0b
146,f5d6495eab40,f5d6495eab40,1,4,536,540,4,0,4,3,135,0331248be7b35b8c6e3ebff678e93a0b
147,3e42fdfd9872,3e42fdfd9872,1,4,540,544,4,0,4,3,136,ec6e3327bfc836b68531c959198724d0
147,c511bb7c0632,c511bb7c0632,1,4,540,544,4,0,4,3,136,ec6e3327bfc836b68531c959198724d0
147,33b44baa950d,33b44baa950d,1,4,540,544,4,0,4,3,136,ec6e3327bfc836b68531c959198724d0
147,f5d6495eab40,f5d6495eab40,1,4,540,544,4,0,4,3,136,ec6e3327bfc836b68531c959198724d0
148,3e42fdfd9872,3e42fdfd9872,1,4,544,548,4,0,4,3,137,63dbdf505db1b5202b4a900e133f1cb7
148,c511bb7c0632,c511bb7c0632,1,4,545,551,6,0,4,3,138,1578097645da65e0d789781c80800a55
148,33b44baa950d,33b44baa950d,1,4,548,552,4,0,4,3,138,1578097645da65e0d789781c80800a55
148,f5d6495eab40,f5d6495eab40,1,4,548,552,4,0,4,3,138,1578097645da65e0d789781c80800a55
150,3e42fdfd9872,3e42fdfd9872,1,4,552,556,4,0,4,3,139,f7392c11836cc46668d07a2d453cd6b8
150,c511bb7c0632,c511bb7c0632,1,4,552,556,4,0,4,3,139,f7392c11836cc46668d07a2d453cd6b8
150,33b44baa950d,33b44baa950d,1,4,552,556,4,0,4,3,139,f7392c11836cc46668d07a2d453cd6b8
150,f5d6495eab40,f5d6495eab40,1,4,552,556,4,0,4,3,139,f7392c11836cc46668d07a2d453cd6b8
151,3e42fdfd9872,3e42fdfd9872,1,4,556,560,4,0,4,3,140,b1c4ae36fc64950df8db31dbf4836b9c
151,c511bb7c0632,c511bb7c0632,1,4,556,560,4,0,4,3,140,b1c4ae36fc64950df8db31dbf4836b9c
151,33b44baa950d,33b44baa950d,1,4,556,560,4,0,4,3,140,b1c4ae36fc64950df8db31dbf4836b9c
151,f5d6495eab40,f5d6495eab40,1,4,556,560,4,0,4,3,140,b1c4ae36fc64950df8db31dbf4836b9c
152,3e42fdfd9872,3e42fdfd9872,1,4,560,564,4,0,4,3,141,3a1fa2e6c59e40a84634894b4344bfd9
152,c511bb7c0632,c511bb7c0632,1,4,561,564,3,0,4,3,141,3a1fa2e6c59e40a84634894b4344bfd9
152,33b44baa950d,33b44baa950d,1,4,560,564,4,0,4,3,141,3a1fa2e6c59e40a84634894b4344bfd9
152,f5d6495eab40,f5d6495eab40,1,4,560,564,4,0,4,3,141,3a1fa2e6c59e40a84634894b4344bfd9
153,3e42fdfd9872,3e42fdfd9872,1,4,564,568,4,0,4,3,142,e7eee854317295280bed8a2ef53d9382
153,c511bb7c0632,c511bb7c0632,1,4,564,568,4,0,4,3,142,e7eee854317295280bed8a2ef53d9382
